in s,C1 in V
2.0707547E+01,5.18434E-01
2.0707914E+01,5.21363E-01
2.0708282E+01,5.28199E-01
2.0708649E+01,5.30152E-01
2.0709017E+01,5.24293E-01
2.0709384E+01,5.15504E-01
2.0709752E+01,5.19410E-01
2.0710120E+01,5.21363E-01
2.0710487E+01,5.28199E-01
2.0710855E+01,5.25270E-01
2.0711222E+01,5.24293E-01
2.0711590E+01,5.24293E-01
2.0711957E+01,5.25270E-01
2.0712325E+01,5.28199E-01
2.0712692E+01,5.26246E-01
2.0713060E+01,5.25270E-01
2.0713427E+01,5.20387E-01
2.0713795E+01,5.22340E-01
2.0714162E+01,5.28199E-01
2.0714530E+01,5.32105E-01
2.0714897E+01,5.27223E-01
2.0715265E+01,5.24293E-01
2.0715632E+01,5.24293E-01
2.0716000E+01,5.30152E-01
2.0716367E+01,5.23316E-01
2.0716735E+01,5.21363E-01
2.0717102E+01,5.20387E-01
2.0717470E+01,5.21363E-01
2.0717837E+01,5.26246E-01
2.0718205E+01,5.30152E-01
2.0718572E+01,5.25270E-01
2.0718940E+01,5.17457E-01
2.0719308E+01,5.16480E-01
2.0719675E+01,5.21363E-01
2.0720043E+01,5.24293E-01
2.0720410E+01,5.21363E-01
2.0720778E+01,5.24293E-01
2.0721145E+01,5.22340E-01
2.0721513E+01,5.26246E-01
2.0721880E+01,5.28199E-01
2.0722248E+01,5.27223E-01
2.0722615E+01,5.19410E-01
2.0722983E+01,5.21363E-01
2.0723350E+01,5.27223E-01
2.0723718E+01,5.32105E-01
2.0724085E+01,5.28199E-01
2.0724453E+01,5.25270E-01
2.0724820E+01,5.24293E-01
2.0725188E+01,5.22340E-01
2.0725555E+01,5.21363E-01
2.0725923E+01,5.27223E-01
2.0726290E+01,5.24293E-01
2.0726658E+01,5.20387E-01
2.0727025E+01,5.21363E-01
2.0727393E+01,5.25270E-01
2.0727760E+01,5.27223E-01
2.0728128E+01,5.21363E-01
2.0728496E+01,5.23316E-01
2.0728863E+01,5.18434E-01
2.0729231E+01,5.23316E-01
2.0729598E+01,5.26246E-01
2.0729966E+01,5.25270E-01
2.0730333E+01,5.24293E-01
2.0730701E+01,5.25270E-01
2.0731068E+01,5.25270E-01
2.0731436E+01,5.28199E-01
2.0731803E+01,5.26246E-01
2.0732171E+01,5.22340E-01
2.0732538E+01,5.24293E-01
2.0732906E+01,5.23316E-01
2.0733273E+01,5.32105E-01
2.0733641E+01,5.28199E-01
2.0734008E+01,5.27223E-01
2.0734376E+01,5.22340E-01
2.0734743E+01,5.25270E-01
2.0735111E+01,5.27223E-01
2.0735478E+01,5.27223E-01
2.0735846E+01,5.22340E-01
2.0736213E+01,5.17457E-01
2.0736581E+01,5.19410E-01
2.0736948E+01,5.26246E-01
2.0737316E+01,5.27223E-01
2.0737684E+01,5.21363E-01
2.0738051E+01,5.18434E-01
2.0738419E+01,5.17457E-01
2.0738786E+01,5.26246E-01
2.0739154E+01,5.25270E-01
2.0739521E+01,5.24293E-01
2.0739889E+01,5.21363E-01
2.0740256E+01,5.25270E-01
2.0740624E+01,5.28199E-01
2.0740991E+01,5.26246E-01
2.0741359E+01,5.23316E-01
2.0741726E+01,5.20387E-01
2.0742094E+01,5.20387E-01
2.0742461E+01,5.28199E-01
2.0742829E+01,5.28199E-01
2.0743196E+01,5.25270E-01
2.0743564E+01,5.24293E-01
2.0743931E+01,5.23316E-01
2.0744299E+01,5.24293E-01
2.0744666E+01,5.27223E-01
2.0745034E+01,5.25270E-01
2.0745401E+01,5.18434E-01
2.0745769E+01,5.20387E-01
2.0746136E+01,5.22340E-01
2.0746504E+01,5.29176E-01
2.0746872E+01,5.27223E-01
2.0747239E+01,5.21363E-01
2.0747607E+01,5.18434E-01
2.0747974E+01,5.21363E-01
2.0748342E+01,5.21363E-01
2.0748709E+01,5.25270E-01
2.0749077E+01,5.26246E-01
2.0749444E+01,5.26246E-01
2.0749812E+01,5.23316E-01
2.0750179E+01,5.29176E-01
2.0750547E+01,5.32105E-01
2.0750914E+01,5.25270E-01
2.0751282E+01,5.18434E-01
2.0751649E+01,5.21363E-01
2.0752017E+01,5.28199E-01
2.0752384E+01,5.28199E-01
2.0752752E+01,5.29176E-01
2.0753119E+01,5.25270E-01
2.0753487E+01,5.21363E-01
2.0753854E+01,5.21363E-01
2.0754222E+01,5.24293E-01
2.0754589E+01,5.22340E-01
2.0754957E+01,5.21363E-01
2.0755324E+01,5.21363E-01
2.0755692E+01,5.23316E-01
2.0756060E+01,5.29176E-01
2.0756427E+01,5.23316E-01
2.0756795E+01,5.19410E-01
2.0757162E+01,5.20387E-01
2.0757530E+01,5.21363E-01
2.0757897E+01,5.22340E-01
2.0758265E+01,5.26246E-01
2.0758632E+01,5.23316E-01
2.0759000E+01,5.21363E-01
2.0759367E+01,5.26246E-01
2.0759735E+01,5.28199E-01
2.0760102E+01,5.31129E-01
2.0760470E+01,5.22340E-01
2.0760837E+01,5.19410E-01
2.0761205E+01,5.21363E-01
2.0761572E+01,5.27223E-01
2.0761940E+01,5.31129E-01
2.0762307E+01,5.29176E-01
2.0762675E+01,5.25270E-01
2.0763042E+01,5.21363E-01
2.0763410E+01,5.26246E-01
2.0763777E+01,5.23316E-01
2.0764145E+01,5.23316E-01
2.0764512E+01,5.17457E-01
2.0764880E+01,5.19410E-01
2.0765248E+01,5.24293E-01
2.0765615E+01,5.28199E-01
2.0765983E+01,5.22340E-01
2.0766350E+01,5.17457E-01
2.0766718E+01,5.23316E-01
2.0767085E+01,5.23316E-01
2.0767453E+01,5.25270E-01
2.0767820E+01,5.29176E-01
2.0768188E+01,5.24293E-01
2.0768555E+01,5.23316E-01
2.0768923E+01,5.26246E-01
2.0769290E+01,5.31129E-01
2.0769658E+01,5.28199E-01
2.0770025E+01,5.21363E-01
2.0770393E+01,5.20387E-01
2.0770760E+01,5.25270E-01
2.0771128E+01,5.29176E-01
2.0771495E+01,5.29176E-01
2.0771863E+01,5.28199E-01
2.0772230E+01,5.21363E-01
2.0772598E+01,5.20387E-01
2.0772965E+01,5.22340E-01
2.0773333E+01,5.25270E-01
2.0773700E+01,5.20387E-01
2.0774068E+01,5.20387E-01
2.0774436E+01,5.19410E-01
2.0774803E+01,5.25270E-01
2.0775171E+01,5.30152E-01
2.0775538E+01,5.21363E-01
2.0775906E+01,5.20387E-01
2.0776273E+01,5.15504E-01
2.0776641E+01,5.21363E-01
2.0777008E+01,5.25270E-01
2.0777376E+01,5.24293E-01
2.0777743E+01,5.25270E-01
2.0778111E+01,5.24293E-01
2.0778478E+01,5.25270E-01
2.0778846E+01,5.28199E-01
2.0779213E+01,5.28199E-01
2.0779581E+01,5.20387E-01
2.0779948E+01,5.23316E-01
2.0780316E+01,5.26246E-01
2.0780683E+01,5.32105E-01
2.0781051E+01,5.29176E-01
2.0781418E+01,5.26246E-01
2.0781786E+01,5.21363E-01
2.0782153E+01,5.24293E-01
2.0782521E+01,5.25270E-01
2.0782888E+01,5.22340E-01
2.0783256E+01,5.24293E-01
2.0783624E+01,5.23316E-01
2.0783991E+01,5.22340E-01
2.0784359E+01,5.23316E-01
2.0784726E+01,5.30152E-01
2.0785094E+01,5.21363E-01
2.0785461E+01,5.21363E-01
2.0785829E+01,5.15504E-01
2.0786196E+01,5.22340E-01
2.0786564E+01,5.25270E-01
2.0786931E+01,5.25270E-01
2.0787299E+01,5.23316E-01
2.0787666E+01,5.23316E-01
2.0788034E+01,5.27223E-01
2.0788401E+01,5.30152E-01
2.0788769E+01,5.29176E-01
2.0789136E+01,5.25270E-01
2.0789504E+01,5.23316E-01
2.0789871E+01,5.26246E-01
2.0790239E+01,5.32105E-01
2.0790606E+01,5.31129E-01
2.0790974E+01,5.22340E-01
2.0791341E+01,5.23316E-01
2.0791709E+01,5.23316E-01
2.0792076E+01,5.25270E-01
2.0792444E+01,5.24293E-01
2.0792812E+01,5.20387E-01
2.0793179E+01,5.19410E-01
2.0793547E+01,5.25270E-01
2.0793914E+01,5.25270E-01
2.0794282E+01,5.28199E-01
2.0794649E+01,5.21363E-01
2.0795017E+01,5.21363E-01
2.0795384E+01,5.17457E-01
2.0795752E+01,5.21363E-01
2.0796119E+01,5.26246E-01
2.0796487E+01,5.28199E-01
2.0796854E+01,5.21363E-01
2.0797222E+01,5.23316E-01
2.0797589E+01,5.28199E-01
2.0797957E+01,5.28199E-01
2.0798324E+01,5.29176E-01
2.0798692E+01,5.23316E-01
2.0799059E+01,5.19410E-01
2.0799427E+01,5.28199E-01
2.0799794E+01,5.31129E-01
2.0800162E+01,5.28199E-01
2.0800529E+01,5.23316E-01
2.0800897E+01,5.25270E-01
2.0801264E+01,5.28199E-01
2.0801632E+01,5.25270E-01
2.0802000E+01,5.25270E-01
2.0802367E+01,5.21363E-01
2.0802735E+01,5.15504E-01
2.0803102E+01,5.21363E-01
2.0803470E+01,5.28199E-01
2.0803837E+01,5.27223E-01
2.0804205E+01,5.21363E-01
2.0804572E+01,5.19410E-01
2.0804940E+01,5.21363E-01
2.0805307E+01,5.25270E-01
2.0805675E+01,5.27223E-01
2.0806042E+01,5.26246E-01
2.0806410E+01,5.26246E-01
2.0806777E+01,5.24293E-01
2.0807145E+01,5.27223E-01
2.0807512E+01,5.28199E-01
2.0807880E+01,5.21363E-01
2.0808247E+01,5.24293E-01
2.0808615E+01,5.20387E-01
2.0808982E+01,5.28199E-01
2.0809350E+01,5.29176E-01
2.0809717E+01,5.23316E-01
2.0810085E+01,5.24293E-01
2.0810452E+01,5.23316E-01
2.0810820E+01,5.24293E-01
2.0811188E+01,5.24293E-01
2.0811555E+01,5.22340E-01
2.0811923E+01,5.20387E-01
2.0812290E+01,5.18434E-01
2.0812658E+01,5.22340E-01
2.0813025E+01,5.27223E-01
2.0813393E+01,5.25270E-01
2.0813760E+01,5.22340E-01
2.0814128E+01,5.18434E-01
2.0814495E+01,5.21363E-01
2.0814863E+01,5.25270E-01
2.0815230E+01,5.24293E-01
2.0815598E+01,5.26246E-01
2.0815965E+01,5.25270E-01
2.0816333E+01,5.26246E-01
2.0816700E+01,5.30152E-01
2.0817068E+01,5.30152E-01
2.0817435E+01,5.25270E-01
2.0817803E+01,5.26246E-01
2.0818170E+01,5.23316E-01
2.0818538E+01,5.32105E-01
2.0818905E+01,5.29176E-01
2.0819273E+01,5.28199E-01
2.0819640E+01,5.28199E-01
2.0820008E+01,5.21363E-01
2.0820376E+01,5.22340E-01
2.0820743E+01,5.22340E-01
2.0821111E+01,5.24293E-01
2.0821478E+01,5.24293E-01
2.0821846E+01,5.21363E-01
2.0822213E+01,5.25270E-01
2.0822581E+01,5.28199E-01
2.0822948E+01,5.27223E-01
2.0823316E+01,5.18434E-01
2.0823683E+01,5.17457E-01
2.0824051E+01,5.21363E-01
2.0824418E+01,5.22340E-01
2.0824786E+01,5.27223E-01
2.0825153E+01,5.27223E-01
2.0825521E+01,5.23316E-01
2.0825888E+01,5.25270E-01
2.0826256E+01,5.30152E-01
2.0826623E+01,5.28199E-01
2.0826991E+01,5.26246E-01
2.0827358E+01,5.22340E-01
2.0827726E+01,5.25270E-01
2.0828093E+01,5.27223E-01
2.0828461E+01,5.32105E-01
2.0828828E+01,5.28199E-01
2.0829196E+01,5.23316E-01
2.0829564E+01,5.24293E-01
2.0829931E+01,5.26246E-01
2.0830299E+01,5.21363E-01
2.0830666E+01,5.21363E-01
2.0831034E+01,5.18434E-01
2.0831401E+01,5.21363E-01
2.0831769E+01,5.22340E-01
2.0832136E+01,5.30152E-01
2.0832504E+01,5.25270E-01
2.0832871E+01,5.17457E-01
2.0833239E+01,5.17457E-01
2.0833606E+01,5.22340E-01
2.0833974E+01,5.24293E-01
2.0834341E+01,5.27223E-01
2.0834709E+01,5.26246E-01
2.0835076E+01,5.25270E-01
2.0835444E+01,5.25270E-01
2.0835811E+01,5.31129E-01
2.0836179E+01,5.28199E-01
2.0836546E+01,5.23316E-01
2.0836914E+01,5.21363E-01
2.0837281E+01,5.24293E-01
2.0837649E+01,5.32105E-01
2.0838016E+01,5.28199E-01
2.0838384E+01,5.27223E-01
2.0838752E+01,5.22340E-01
2.0839119E+01,5.23316E-01
2.0839487E+01,5.25270E-01
2.0839854E+01,5.25270E-01
2.0840222E+01,5.23316E-01
2.0840589E+01,5.18434E-01
2.0840957E+01,5.20387E-01
2.0841324E+01,5.25270E-01
2.0841692E+01,5.28199E-01
2.0842059E+01,5.24293E-01
2.0842427E+01,5.23316E-01
2.0842794E+01,5.20387E-01
2.0843162E+01,5.21363E-01
2.0843529E+01,5.24293E-01
2.0843897E+01,5.25270E-01
2.0844264E+01,5.22340E-01
2.0844632E+01,5.24293E-01
2.0844999E+01,5.25270E-01
2.0845367E+01,5.32105E-01
2.0845734E+01,5.25270E-01
2.0846102E+01,5.21363E-01
2.0846469E+01,5.19410E-01
2.0846837E+01,5.23316E-01
2.0847204E+01,5.28199E-01
2.0847572E+01,5.28199E-01
2.0847940E+01,5.25270E-01
2.0848307E+01,5.24293E-01
2.0848675E+01,5.22340E-01
2.0849042E+01,5.22340E-01
2.0849410E+01,5.23316E-01
2.0849777E+01,5.24293E-01
2.0850145E+01,5.19410E-01
2.0850512E+01,5.22340E-01
2.0850880E+01,5.25270E-01
2.0851247E+01,5.28199E-01
2.0851615E+01,5.19410E-01
2.0851982E+01,5.19410E-01
2.0852350E+01,5.21363E-01
2.0852717E+01,5.25270E-01
2.0853085E+01,5.22340E-01
2.0853452E+01,5.26246E-01
2.0853820E+01,5.24293E-01
2.0854187E+01,5.22340E-01
2.0854555E+01,5.29176E-01
2.0854922E+01,5.28199E-01
2.0855290E+01,5.32105E-01
2.0855657E+01,5.23316E-01
2.0856025E+01,5.23316E-01
2.0856392E+01,5.24293E-01
2.0856760E+01,5.32105E-01
2.0857128E+01,5.30152E-01
2.0857495E+01,5.28199E-01
2.0857863E+01,5.21363E-01
2.0858230E+01,5.28199E-01
2.0858598E+01,5.21363E-01
2.0858965E+01,5.28199E-01
2.0859333E+01,5.22340E-01
2.0859700E+01,5.21363E-01
2.0860068E+01,5.21363E-01
2.0860435E+01,5.25270E-01
2.0860803E+01,5.24293E-01
2.0861170E+01,5.23316E-01
2.0861538E+01,5.18434E-01
2.0861905E+01,5.21363E-01
2.0862273E+01,5.21363E-01
2.0862640E+01,5.25270E-01
2.0863008E+01,5.22340E-01
2.0863375E+01,5.21363E-01
2.0863743E+01,5.25270E-01
2.0864110E+01,5.25270E-01
2.0864478E+01,5.29176E-01
2.0864845E+01,5.24293E-01
2.0865213E+01,5.24293E-01
2.0865580E+01,5.21363E-01
2.0865948E+01,5.26246E-01
2.0866316E+01,5.30152E-01
2.0866683E+01,5.28199E-01
2.0867051E+01,5.27223E-01
2.0867418E+01,5.25270E-01
2.0867786E+01,5.25270E-01
2.0868153E+01,5.25270E-01
2.0868521E+01,5.23316E-01
2.0868888E+01,5.19410E-01
2.0869256E+01,5.19410E-01
2.0869623E+01,5.23316E-01
2.0869991E+01,5.25270E-01
2.0870358E+01,5.28199E-01
2.0870726E+01,5.23316E-01
2.0871093E+01,5.20387E-01
2.0871461E+01,5.19410E-01
2.0871828E+01,5.25270E-01
2.0872196E+01,5.28199E-01
2.0872563E+01,5.26246E-01
2.0872931E+01,5.22340E-01
2.0873298E+01,5.23316E-01
2.0873666E+01,5.27223E-01
2.0874033E+01,5.29176E-01
2.0874401E+01,5.26246E-01
2.0874768E+01,5.19410E-01
2.0875136E+01,5.24293E-01
2.0875504E+01,5.28199E-01
2.0875871E+01,5.32105E-01
2.0876239E+01,5.29176E-01
2.0876606E+01,5.28199E-01
2.0876974E+01,5.25270E-01
2.0877341E+01,5.24293E-01
2.0877709E+01,5.25270E-01
2.0878076E+01,5.23316E-01
2.0878444E+01,5.18434E-01
2.0878811E+01,5.20387E-01
2.0879179E+01,5.20387E-01
2.0879546E+01,5.25270E-01
2.0879914E+01,5.25270E-01
2.0880281E+01,5.21363E-01
2.0880649E+01,5.19410E-01
2.0881016E+01,5.20387E-01
2.0881384E+01,5.25270E-01
2.0881751E+01,5.24293E-01
2.0882119E+01,5.25270E-01
2.0882486E+01,5.25270E-01
2.0882854E+01,5.29176E-01
2.0883221E+01,5.28199E-01
2.0883589E+01,5.30152E-01
2.0883956E+01,5.29176E-01
2.0884324E+01,5.19410E-01
2.0884692E+01,5.26246E-01
2.0885059E+01,5.27223E-01
2.0885427E+01,5.32105E-01
2.0885794E+01,5.26246E-01
2.0886162E+01,5.25270E-01
2.0886529E+01,5.24293E-01
2.0886897E+01,5.26246E-01
2.0887264E+01,5.27223E-01
2.0887632E+01,5.21363E-01
2.0887999E+01,5.18434E-01
2.0888367E+01,5.19410E-01
2.0888734E+01,5.24293E-01
2.0889102E+01,5.28199E-01
2.0889469E+01,5.23316E-01
2.0889837E+01,5.19410E-01
2.0890204E+01,5.16480E-01
2.0890572E+01,5.23316E-01
2.0890939E+01,5.26246E-01
2.0891307E+01,5.26246E-01
2.0891674E+01,5.27223E-01
2.0892042E+01,5.24293E-01
2.0892409E+01,5.27223E-01
2.0892777E+01,5.30152E-01
2.0893144E+01,5.29176E-01
2.0893512E+01,5.25270E-01
2.0893880E+01,5.22340E-01
2.0894247E+01,5.24293E-01
2.0894615E+01,5.28199E-01
2.0894982E+01,5.27223E-01
2.0895350E+01,5.26246E-01
2.0895717E+01,5.21363E-01
2.0896085E+01,5.23316E-01
2.0896452E+01,5.23316E-01
2.0896820E+01,5.22340E-01
2.0897187E+01,5.22340E-01
2.0897555E+01,5.21363E-01
2.0897922E+01,5.23316E-01
2.0898290E+01,5.25270E-01
2.0898657E+01,5.29176E-01
2.0899025E+01,5.25270E-01
2.0899392E+01,5.19410E-01
2.0899760E+01,5.18434E-01
2.0900127E+01,5.22340E-01
2.0900495E+01,5.22340E-01
2.0900862E+01,5.28199E-01
2.0901230E+01,5.26246E-01
2.0901597E+01,5.22340E-01
2.0901965E+01,5.26246E-01
2.0902332E+01,5.25270E-01
2.0902700E+01,5.29176E-01
2.0903068E+01,5.24293E-01
2.0903435E+01,5.21363E-01
2.0903803E+01,5.22340E-01
2.0904170E+01,5.32105E-01
2.0904538E+01,5.30152E-01
2.0904905E+01,5.24293E-01
2.0905273E+01,5.21363E-01
2.0905640E+01,5.24293E-01
2.0906008E+01,5.24293E-01
2.0906375E+01,5.21363E-01
2.0906743E+01,5.24293E-01
2.0907110E+01,5.21363E-01
2.0907478E+01,5.21363E-01
2.0907845E+01,5.27223E-01
2.0908213E+01,5.27223E-01
2.0908580E+01,5.22340E-01
2.0908948E+01,5.21363E-01
2.0909315E+01,5.18434E-01
2.0909683E+01,5.22340E-01
2.0910050E+01,5.26246E-01
2.0910418E+01,5.24293E-01
2.0910785E+01,5.21363E-01
2.0911153E+01,5.27223E-01
2.0911520E+01,5.28199E-01
2.0911888E+01,5.29176E-01
2.0912256E+01,5.25270E-01
2.0912623E+01,5.22340E-01
2.0912991E+01,5.22340E-01
2.0913358E+01,5.27223E-01
2.0913726E+01,5.27223E-01
2.0914093E+01,5.29176E-01
2.0914461E+01,5.27223E-01
2.0914828E+01,5.25270E-01
2.0915196E+01,5.23316E-01
2.0915563E+01,5.26246E-01
2.0915931E+01,5.27223E-01
2.0916298E+01,5.20387E-01
2.0916666E+01,5.21363E-01
2.0917033E+01,5.20387E-01
2.0917401E+01,5.26246E-01
2.0917768E+01,5.25270E-01
2.0918136E+01,5.22340E-01
2.0918503E+01,5.20387E-01
2.0918871E+01,5.16480E-01
2.0919238E+01,5.24293E-01
2.0919606E+01,5.25270E-01
2.0919973E+01,5.24293E-01
2.0920341E+01,5.23316E-01
2.0920708E+01,5.27223E-01
2.0921076E+01,5.33082E-01
2.0921444E+01,5.32105E-01
2.0921811E+01,5.26246E-01
2.0922179E+01,5.25270E-01
2.0922546E+01,5.23316E-01
2.0922914E+01,5.26246E-01
2.0923281E+01,5.29176E-01
2.0923649E+01,5.25270E-01
2.0924016E+01,5.26246E-01
2.0924384E+01,5.23316E-01
2.0924751E+01,5.22340E-01
2.0925119E+01,5.21363E-01
2.0925486E+01,5.23316E-01
2.0925854E+01,5.20387E-01
2.0926221E+01,5.20387E-01
2.0926589E+01,5.22340E-01
2.0926956E+01,5.28199E-01
2.0927324E+01,5.25270E-01
2.0927691E+01,5.18434E-01
2.0928059E+01,5.15504E-01
2.0928426E+01,5.20387E-01
2.0928794E+01,5.21363E-01
2.0929161E+01,5.27223E-01
2.0929529E+01,5.28199E-01
2.0929896E+01,5.28199E-01
2.0930264E+01,5.25270E-01
2.0930632E+01,5.25270E-01
2.0930999E+01,5.26246E-01
2.0931367E+01,5.25270E-01
2.0931734E+01,5.18434E-01
2.0932102E+01,5.22340E-01
2.0932469E+01,5.25270E-01
2.0932837E+01,5.34059E-01
2.0933204E+01,5.29176E-01
2.0933572E+01,5.23316E-01
2.0933939E+01,5.21363E-01
2.0934307E+01,5.21363E-01
2.0934674E+01,5.23316E-01
2.0935042E+01,5.23316E-01
2.0935409E+01,5.19410E-01
2.0935777E+01,5.20387E-01
2.0936144E+01,5.23316E-01
2.0936512E+01,5.26246E-01
2.0936879E+01,5.26246E-01
2.0937247E+01,5.18434E-01
2.0937614E+01,5.19410E-01
2.0937982E+01,5.20387E-01
2.0938349E+01,5.27223E-01
2.0938717E+01,5.28199E-01
2.0939084E+01,5.25270E-01
2.0939452E+01,5.22340E-01
2.0939820E+01,5.26246E-01
2.0940187E+01,5.26246E-01
2.0940555E+01,5.27223E-01
2.0940922E+01,5.26246E-01
2.0941290E+01,5.21363E-01
2.0941657E+01,5.19410E-01
2.0942025E+01,5.24293E-01
2.0942392E+01,5.28199E-01
2.0942760E+01,5.28199E-01
2.0943127E+01,5.21363E-01
2.0943495E+01,5.24293E-01
2.0943862E+01,5.25270E-01
2.0944230E+01,5.24293E-01
2.0944597E+01,5.21363E-01
2.0944965E+01,5.19410E-01
2.0945332E+01,5.21363E-01
2.0945700E+01,5.25270E-01
2.0946067E+01,5.25270E-01
2.0946435E+01,5.25270E-01
2.0946802E+01,5.20387E-01
2.0947170E+01,5.18434E-01
2.0947537E+01,5.19410E-01
2.0947905E+01,5.23316E-01
2.0948272E+01,5.24293E-01
2.0948640E+01,5.25270E-01
2.0949008E+01,5.24293E-01
2.0949375E+01,5.26246E-01
2.0949743E+01,5.25270E-01
2.0950110E+01,5.26246E-01
2.0950478E+01,5.24293E-01
2.0950845E+01,5.23316E-01
2.0951213E+01,5.21363E-01
2.0951580E+01,5.27223E-01
2.0951948E+01,5.28199E-01
2.0952315E+01,5.26246E-01
2.0952683E+01,5.22340E-01
2.0953050E+01,5.26246E-01
2.0953418E+01,5.22340E-01
2.0953785E+01,5.24293E-01
2.0954153E+01,5.22340E-01
2.0954520E+01,5.21363E-01
2.0954888E+01,5.21363E-01
2.0955255E+01,5.25270E-01
2.0955623E+01,5.30152E-01
2.0955990E+01,5.24293E-01
2.0956358E+01,5.21363E-01
2.0956725E+01,5.17457E-01
2.0957093E+01,5.25270E-01
2.0957460E+01,5.25270E-01
2.0957828E+01,5.24293E-01
2.0958196E+01,5.24293E-01
2.0958563E+01,5.23316E-01
2.0958931E+01,5.25270E-01
2.0959298E+01,5.29176E-01
2.0959666E+01,5.26246E-01
2.0960033E+01,5.23316E-01
2.0960401E+01,5.22340E-01
2.0960768E+01,5.24293E-01
2.0961136E+01,5.32105E-01
2.0961503E+01,5.33082E-01
2.0961871E+01,5.25270E-01
2.0962238E+01,5.22340E-01
2.0962606E+01,5.23316E-01
2.0962973E+01,5.25270E-01
2.0963341E+01,5.24293E-01
2.0963708E+01,5.21363E-01
2.0964076E+01,5.17457E-01
2.0964443E+01,5.20387E-01
2.0964811E+01,5.24293E-01
2.0965178E+01,5.28199E-01
2.0965546E+01,5.25270E-01
2.0965913E+01,5.20387E-01
2.0966281E+01,5.18434E-01
2.0966648E+01,5.21363E-01
2.0967016E+01,5.23316E-01
2.0967384E+01,5.22340E-01
2.0967751E+01,5.23316E-01
2.0968119E+01,5.27223E-01
2.0968486E+01,5.27223E-01
2.0968854E+01,5.29176E-01
2.0969221E+01,5.27223E-01
2.0969589E+01,5.25270E-01
2.0969956E+01,5.23316E-01
2.0970324E+01,5.23316E-01
2.0970691E+01,5.27223E-01
2.0971059E+01,5.30152E-01
2.0971426E+01,5.27223E-01
2.0971794E+01,5.23316E-01
2.0972161E+01,5.21363E-01
2.0972529E+01,5.26246E-01
2.0972896E+01,5.27223E-01
2.0973264E+01,5.25270E-01
2.0973631E+01,5.21363E-01
2.0973999E+01,5.21363E-01
2.0974366E+01,5.28199E-01
2.0974734E+01,5.27223E-01
2.0975101E+01,5.24293E-01
2.0975469E+01,5.20387E-01
2.0975836E+01,5.16480E-01
2.0976204E+01,5.23316E-01
2.0976572E+01,5.24293E-01
2.0976939E+01,5.27223E-01
2.0977307E+01,5.24293E-01
2.0977674E+01,5.27223E-01
2.0978042E+01,5.26246E-01
2.0978409E+01,5.29176E-01
2.0978777E+01,5.25270E-01
2.0979144E+01,5.21363E-01
2.0979512E+01,5.23316E-01
2.0979879E+01,5.29176E-01
2.0980247E+01,5.30152E-01
2.0980614E+01,5.28199E-01
2.0980982E+01,5.25270E-01
2.0981349E+01,5.23316E-01
2.0981717E+01,5.25270E-01
2.0982084E+01,5.21363E-01
2.0982452E+01,5.24293E-01
2.0982819E+01,5.20387E-01
2.0983187E+01,5.21363E-01
2.0983554E+01,5.22340E-01
2.0983922E+01,5.27223E-01
2.0984289E+01,5.25270E-01
2.0984657E+01,5.20387E-01
2.0985024E+01,5.19410E-01
2.0985392E+01,5.21363E-01
2.0985760E+01,5.19410E-01
2.0986127E+01,5.23316E-01
2.0986495E+01,5.24293E-01
2.0986862E+01,5.24293E-01
2.0987230E+01,5.25270E-01
2.0987597E+01,5.28199E-01
2.0987965E+01,5.30152E-01
2.0988332E+01,5.26246E-01
2.0988700E+01,5.22340E-01
2.0989067E+01,5.23316E-01
2.0989435E+01,5.22340E-01
2.0989802E+01,5.30152E-01
2.0990170E+01,5.28199E-01
2.0990537E+01,5.24293E-01
2.0990905E+01,5.22340E-01
2.0991272E+01,5.23316E-01
2.0991640E+01,5.22340E-01
2.0992007E+01,5.25270E-01
2.0992375E+01,5.21363E-01
2.0992742E+01,5.19410E-01
2.0993110E+01,5.21363E-01
2.0993477E+01,5.25270E-01
2.0993845E+01,5.26246E-01
2.0994212E+01,5.21363E-01
2.0994580E+01,5.18434E-01
2.0994948E+01,5.17457E-01
2.0995315E+01,5.22340E-01
2.0995683E+01,5.24293E-01
2.0996050E+01,5.26246E-01
2.0996418E+01,5.24293E-01
2.0996785E+01,5.21363E-01
2.0997153E+01,5.27223E-01
2.0997520E+01,5.33082E-01
2.0997888E+01,5.28199E-01
2.0998255E+01,5.23316E-01
2.0998623E+01,5.21363E-01
2.0998990E+01,5.28199E-01
2.0999358E+01,5.30152E-01
2.0999725E+01,5.28199E-01
2.1000093E+01,5.25270E-01
2.1000460E+01,5.21363E-01
2.1000828E+01,5.23316E-01
2.1001195E+01,5.25270E-01
2.1001563E+01,5.18434E-01
2.1001930E+01,5.21363E-01
2.1002298E+01,5.17457E-01
2.1002665E+01,5.22340E-01
2.1003033E+01,5.26246E-01
2.1003400E+01,5.25270E-01
2.1003768E+01,5.20387E-01
2.1004136E+01,5.18434E-01
2.1004503E+01,5.22340E-01
2.1004871E+01,5.26246E-01
2.1005238E+01,5.25270E-01
2.1005606E+01,5.27223E-01
2.1005973E+01,5.21363E-01
2.1006341E+01,5.28199E-01
2.1006708E+01,5.28199E-01
2.1007076E+01,5.26246E-01
2.1007443E+01,5.22340E-01
2.1007811E+01,5.23316E-01
2.1008178E+01,5.24293E-01
2.1008546E+01,5.29176E-01
2.1008913E+01,5.30152E-01
2.1009281E+01,5.28199E-01
2.1009648E+01,5.23316E-01
